command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	1	File	/repo/outputs/run_20260731_014428_code_all_input_sources/runs/perturbed/devign__20_non_vulnerable_static_int_vfio_set_resample_eventfd__safe_source_substitution__c1/_work/source/devign__20_non_vulnerable_static_int_vfio_set_resample_eventfd__safe_source_substitution__c1.c								
ANR	2	Function	vfio_set_resample_eventfd	1:0:0:817							
ANR	3	FunctionDef	vfio_set_resample_eventfd (VFIOINTp * intp)		2	0					
ANR	4	CompoundStatement		3:0:54:817	2	0					
ANR	5	IdentifierDeclStatement	VFIODevice * vbasedev = & ( ( intp && intp -> vdev ) ? intp -> vdev -> vbasedev : 0 ) ;	5:4:61:134	2	0	True				
ANR	6	IdentifierDecl	* vbasedev = & ( ( intp && intp -> vdev ) ? intp -> vdev -> vbasedev : 0 )		2	0					
ANR	7	IdentifierDeclType	VFIODevice *		2	0					
ANR	8	Identifier	vbasedev		2	1					
ANR	9	AssignmentExpression	* vbasedev = & ( ( intp && intp -> vdev ) ? intp -> vdev -> vbasedev : 0 )		2	2		=			
ANR	10	Identifier	vbasedev		2	0					
ANR	11	UnaryOperationExpression	& ( ( intp && intp -> vdev ) ? intp -> vdev -> vbasedev : 0 )		2	1					
ANR	12	UnaryOperator	&		2	0					
ANR	13	ConditionalExpression	( intp && intp -> vdev ) ? intp -> vdev -> vbasedev : 0		2	1					
ANR	14	Condition	intp && intp -> vdev		2	0					
ANR	15	AndExpression	intp && intp -> vdev		2	0		&&			
ANR	16	Identifier	intp		2	0					
ANR	17	PtrMemberAccess	intp -> vdev		2	1					
ANR	18	Identifier	intp		2	0					
ANR	19	Identifier	vdev		2	1					
ANR	20	PtrMemberAccess	intp -> vdev -> vbasedev		2	1					
ANR	21	PtrMemberAccess	intp -> vdev		2	0					
ANR	22	Identifier	intp		2	0					
ANR	23	Identifier	vdev		2	1					
ANR	24	Identifier	vbasedev		2	1					
ANR	25	PrimaryExpression	0		2	2					
ANR	26	IdentifierDeclStatement	struct vfio_irq_set * irq_set ;	7:4:141:169	2	1	True				
ANR	27	IdentifierDecl	* irq_set		2	0					
ANR	28	IdentifierDeclType	struct vfio_irq_set *		2	0					
ANR	29	Identifier	irq_set		2	1					
ANR	30	IdentifierDeclStatement	"int argsz , ret ;"	9:4:176:190	2	2	True				
ANR	31	IdentifierDecl	argsz		2	0					
ANR	32	IdentifierDeclType	int		2	0					
ANR	33	Identifier	argsz		2	1					
ANR	34	IdentifierDecl	ret		2	1					
ANR	35	IdentifierDeclType	int		2	0					
ANR	36	Identifier	ret		2	1					
ANR	37	IdentifierDeclStatement	int32_t * pfd ;	11:4:197:209	2	3	True				
ANR	38	IdentifierDecl	* pfd		2	0					
ANR	39	IdentifierDeclType	int32_t *		2	0					
ANR	40	Identifier	pfd		2	1					
ANR	41	ExpressionStatement	argsz = sizeof ( * irq_set ) + sizeof ( * pfd )	15:4:218:257	2	4	True				
ANR	42	AssignmentExpression	argsz = sizeof ( * irq_set ) + sizeof ( * pfd )		2	0		=			
ANR	43	Identifier	argsz		2	0					
ANR	44	AdditiveExpression	sizeof ( * irq_set ) + sizeof ( * pfd )		2	1		+			
ANR	45	SizeofExpression	sizeof ( * irq_set )		2	0					
ANR	46	Sizeof	sizeof		2	0					
ANR	47	UnaryOperationExpression	* irq_set		2	1					
ANR	48	UnaryOperator	*		2	0					
ANR	49	Identifier	irq_set		2	1					
ANR	50	SizeofExpression	sizeof ( * pfd )		2	1					
ANR	51	Sizeof	sizeof		2	0					
ANR	52	UnaryOperationExpression	* pfd		2	1					
ANR	53	UnaryOperator	*		2	0					
ANR	54	Identifier	pfd		2	1					
ANR	55	ExpressionStatement	irq_set = g_malloc0 ( argsz )	17:4:264:290	2	5	True				
ANR	56	AssignmentExpression	irq_set = g_malloc0 ( argsz )		2	0		=			
ANR	57	Identifier	irq_set		2	0					
ANR	58	CallExpression	g_malloc0 ( argsz )		2	1					
ANR	59	Callee	g_malloc0		2	0					
ANR	60	Identifier	g_malloc0		2	0					
ANR	61	ArgumentList	argsz		2	1					
ANR	62	Argument	argsz		2	0					
ANR	63	Identifier	argsz		2	0					
ANR	64	ExpressionStatement	irq_set -> argsz = argsz	19:4:297:319	2	6	True				
ANR	65	AssignmentExpression	irq_set -> argsz = argsz		2	0		=			
ANR	66	PtrMemberAccess	irq_set -> argsz		2	0					
ANR	67	Identifier	irq_set		2	0					
ANR	68	Identifier	argsz		2	1					
ANR	69	Identifier	argsz		2	1					
ANR	70	ExpressionStatement	irq_set -> flags = VFIO_IRQ_SET_DATA_EVENTFD | VFIO_IRQ_SET_ACTION_UNMASK	21:4:326:397	2	7	True				
ANR	71	AssignmentExpression	irq_set -> flags = VFIO_IRQ_SET_DATA_EVENTFD | VFIO_IRQ_SET_ACTION_UNMASK		2	0		=			
ANR	72	PtrMemberAccess	irq_set -> flags		2	0					
ANR	73	Identifier	irq_set		2	0					
ANR	74	Identifier	flags		2	1					
ANR	75	InclusiveOrExpression	VFIO_IRQ_SET_DATA_EVENTFD | VFIO_IRQ_SET_ACTION_UNMASK		2	1		|			
ANR	76	Identifier	VFIO_IRQ_SET_DATA_EVENTFD		2	0					
ANR	77	Identifier	VFIO_IRQ_SET_ACTION_UNMASK		2	1					
ANR	78	ExpressionStatement	irq_set -> index = intp -> pin	23:4:404:430	2	8	True				
ANR	79	AssignmentExpression	irq_set -> index = intp -> pin		2	0		=			
ANR	80	PtrMemberAccess	irq_set -> index		2	0					
ANR	81	Identifier	irq_set		2	0					
ANR	82	Identifier	index		2	1					
ANR	83	PtrMemberAccess	intp -> pin		2	1					
ANR	84	Identifier	intp		2	0					
ANR	85	Identifier	pin		2	1					
