command	key	type	code	location	functionId	childNum	isCFGNode	operator	baseType	completeType	identifier
ANR	1	File	/repo/outputs/run_20260731_014428_code_all_input_sources/runs/perturbed/cwe119__14_non_vulnerable_CWE121_Stack_Based_Buffer_Overflow____pattern_dead_code__c1/_work/source/cwe119__14_non_vulnerable_CWE121_Stack_Based_Buffer_Overflow____pattern_dead_code__c1.c								
ANR	2	Function	CWE121_Stack_Based_Buffer_Overflow__CWE806_char_alloca_memmove_83_goodG2B :: CWE121_Stack_Based_Buffer_Overflow__CWE806_char_alloca_memmove_83_goodG2B	23:0:809:1430							
ANR	3	FunctionDef	CWE121_Stack_Based_Buffer_Overflow__CWE806_char_alloca_memmove_83_goodG2B :: CWE121_Stack_Based_Buffer_Overflow__CWE806_char_alloca_memmove_83_goodG2B (char * dataCopy)		2	0					
ANR	4	CompoundStatement		24:0:975:1430	2	0					
ANR	5	ExpressionStatement	data = dataCopy	25:4:981:996	2	0	True				
ANR	6	AssignmentExpression	data = dataCopy		2	0		=			
ANR	7	Identifier	data		2	0					
ANR	8	Identifier	dataCopy		2	1					
ANR	9	IfStatement	if ( 0 )		2	1					
ANR	10	Condition	0	27:8:1119:1119	2	0	True				
ANR	11	PrimaryExpression	0		2	0					
ANR	12	CompoundStatement		7:8:222:260	2	1					
ANR	13	IdentifierDeclStatement	char dwk_src_1 [ 8 ] = { 0 } ;	28:8:1132:1155	2	0	True				
ANR	14	IdentifierDecl	dwk_src_1 [ 8 ] = { 0 }		2	0					
ANR	15	IdentifierDeclType	char [ 8 ]		2	0					
ANR	16	Identifier	dwk_src_1		2	1					
ANR	17	PrimaryExpression	8		2	2					
ANR	18	AssignmentExpression	dwk_src_1 [ 8 ] = { 0 }		2	3		=			
ANR	19	Identifier	dwk_src_1		2	0					
ANR	20	InitializerList	0		2	1					
ANR	21	PrimaryExpression	0		2	0					
ANR	22	IdentifierDeclStatement	char dwk_dst_1 [ 8 ] = { 0 } ;	29:8:1165:1188	2	1	True				
ANR	23	IdentifierDecl	dwk_dst_1 [ 8 ] = { 0 }		2	0					
ANR	24	IdentifierDeclType	char [ 8 ]		2	0					
ANR	25	Identifier	dwk_dst_1		2	1					
ANR	26	PrimaryExpression	8		2	2					
ANR	27	AssignmentExpression	dwk_dst_1 [ 8 ] = { 0 }		2	3		=			
ANR	28	Identifier	dwk_dst_1		2	0					
ANR	29	InitializerList	0		2	1					
ANR	30	PrimaryExpression	0		2	0					
ANR	31	IdentifierDeclStatement	int dwk_len_1 = ( int ) sizeof ( dwk_dst_1 ) ;	30:8:1198:1236	2	2	True				
ANR	32	IdentifierDecl	dwk_len_1 = ( int ) sizeof ( dwk_dst_1 )		2	0					
ANR	33	IdentifierDeclType	int		2	0					
ANR	34	Identifier	dwk_len_1		2	1					
ANR	35	AssignmentExpression	dwk_len_1 = ( int ) sizeof ( dwk_dst_1 )		2	2		=			
ANR	36	Identifier	dwk_len_1		2	0					
ANR	37	CastExpression	( int ) sizeof ( dwk_dst_1 )		2	1					
ANR	38	CastTarget	int		2	0					
ANR	39	SizeofExpression	sizeof ( dwk_dst_1 )		2	1					
ANR	40	Sizeof	sizeof		2	0					
ANR	41	SizeofOperand	dwk_dst_1		2	1					
ANR	42	IfStatement	if ( dwk_len_1 > 0 )		2	3					
ANR	43	Condition	dwk_len_1 > 0	31:12:1250:1262	2	0	True				
ANR	44	RelationalExpression	dwk_len_1 > 0		2	0		>			
ANR	45	Identifier	dwk_len_1		2	0					
ANR	46	PrimaryExpression	0		2	1					
ANR	47	CompoundStatement		8:27:289:289	2	1					
ANR	48	ExpressionStatement	dwk_dst_1 [ dwk_len_1 - 1 ] = dwk_src_1 [ 0 ]	32:12:1279:1318	2	0	True				
ANR	49	AssignmentExpression	dwk_dst_1 [ dwk_len_1 - 1 ] = dwk_src_1 [ 0 ]		2	0		=			
ANR	50	ArrayIndexing	dwk_dst_1 [ dwk_len_1 - 1 ]		2	0					
ANR	51	Identifier	dwk_dst_1		2	0					
ANR	52	AdditiveExpression	dwk_len_1 - 1		2	1		-			
ANR	53	Identifier	dwk_len_1		2	0					
ANR	54	PrimaryExpression	1		2	1					
ANR	55	ArrayIndexing	dwk_src_1 [ 0 ]		2	1					
ANR	56	Identifier	dwk_src_1		2	0					
ANR	57	PrimaryExpression	0		2	1					
ANR	58	ExpressionStatement	"memset ( data , 'A' , 50 - 1 )"	35:4:1340:1363	2	2	True				
ANR	59	CallExpression	"memset ( data , 'A' , 50 - 1 )"		2	0					
ANR	60	Callee	memset		2	0					
ANR	61	Identifier	memset		2	0					
ANR	62	ArgumentList	data		2	1					
ANR	63	Argument	data		2	0					
ANR	64	Identifier	data		2	0					
ANR	65	Argument	'A'		2	1					
ANR	66	PrimaryExpression	'A'		2	0					
ANR	67	Argument	50 - 1		2	2					
ANR	68	AdditiveExpression	50 - 1		2	0		-			
ANR	69	PrimaryExpression	50		2	0					
ANR	70	PrimaryExpression	1		2	1					
